class,aspect,elevation,slope
marginal,80.92173,1100,39.377712
marginal,277.36917,1519,20.73798
marginal,213.85696,715,2.2326276
marginal,306.51236,432,16.660954
marginal,103.44912,672,19.187986
marginal,346.2534,1305,39.802967
marginal,137.37753,1582,3.7759228
marginal,307.41693,1101,3.0500283
marginal,21.284966,1233,9.855534
marginal,325.8336,1142,2.2407706
marginal,74.022896,1293,39.46622
marginal,98.58998,1507,40.926365
marginal,153.19415,1543,26.090631
marginal,172.52893,1194,18.08328
marginal,295.8317,1799,35.217087
marginal,12.326595,1365,5.677607
marginal,8.833534,1107,8.387193
marginal,336.11996,813,3.0401094
marginal,222.4119,1143,28.728561
marginal,242.25705,1761,22.650537
marginal,146.34831,1676,11.00473
marginal,220.17015,1334,34.133522
marginal,325.2844,926,4.5040984
marginal,0,192,0
marginal,262.38397,1477,20.123951
marginal,331.69424,454,28.880535
marginal,307.7574,1227,1.514365
marginal,343.06412,590,8.659308
marginal,219.39821,1781,27.641245
marginal,14.053042,1843,14.948986
marginal,42.22412,784,22.555023
marginal,286.6822,1083,29.419119
marginal,0,787,0
marginal,47.89174,1666,59.38524
marginal,171.78613,1419,8.373801
marginal,80.1555,1236,15.856558
marginal,85.396996,835,11.404313
marginal,0,787,0
marginal,83.86685,1060,46.684666
marginal,180,1088,18.775116
marginal,321.7401,966,5.88522
marginal,90,921,1.2870312
marginal,161.91794,1727,16.145155
marginal,280.34396,660,5.15151
marginal,98.91615,1679,32.074062
marginal,0,836,0
marginal,330.1114,1682,23.2404
marginal,321.97812,1073,16.049572
marginal,246.75569,711,7.0151706
marginal,11.797856,1827,17.442991
marginal,146.96188,975,13.046359
marginal,294.09167,615,6.7845955
marginal,178.11082,1403,52.683895
marginal,13.615561,842,10.382261
marginal,126.529594,326,4.6642256
marginal,25.530386,1319,18.821638
marginal,95.50799,1525,9.572842
marginal,52.639843,1625,9.093491
marginal,234.87001,1012,22.87836
marginal,305.04968,1422,15.741879
marginal,233.55415,709,3.1194491
marginal,98.13584,887,6.525398
marginal,256.99234,1188,29.914286
marginal,229.15425,1381,17.836256
marginal,109.64719,1577,21.064817
marginal,137.00952,295,16.05038
marginal,249.92938,540,2.70065
marginal,0,1853,0.92740995
marginal,90,1571,7.505264
marginal,169.59927,1138,39.451294
marginal,355.2944,1684,14.567792
marginal,309.2318,1928,19.71409
marginal,164.5985,759,48.78708
marginal,145.60164,372,2.2469568
marginal,282.66745,1735,49.74632
marginal,311.3743,1578,16.377472
marginal,147.11363,1043,4.409219
marginal,140.25237,390,15.307104
marginal,233.88586,334,1.5732348
marginal,48.35546,1113,9.677218
marginal,353.9112,2005,31.741976
marginal,68.85133,1617,12.644298
marginal,72.430084,1480,30.535336
marginal,56.442707,1546,9.965643
marginal,53.394585,239,3.1077645
marginal,164.89803,516,9.518154
marginal,40.628864,1274,22.06063
marginal,78.33188,1161,41.362476
marginal,54.518143,1788,34.884735
marginal,193.26883,1282,10.36758
marginal,184.52458,1122,15.432295
marginal,152.69124,953,18.155788
marginal,337.0819,1014,21.139109
marginal,119.81183,1474,5.5791125
marginal,187.01134,848,10.171064
marginal,194.92793,1481,26.683893
marginal,167.63747,1998,21.689142
marginal,135.52806,803,9.022891
marginal,33.117336,1026,10.938934
marginal,44.625626,1735,15.266357
marginal,198.3129,997,25.52156
marginal,108.71981,1491,37.11036
marginal,228.563,1088,8.349247
marginal,335.6062,1315,14.928811
marginal,50.21239,1785,12.8253975
marginal,101.12063,1357,30.434284
marginal,69.948296,874,18.288197
marginal,142.8102,562,10.363787
marginal,146.23595,498,4.453675
marginal,161.85762,1512,3.8980258
marginal,339.25214,1135,40.30489
marginal,174.326,1088,33.05201
marginal,325.53604,951,4.490533
marginal,219.03175,1388,17.35856
marginal,317.64197,1674,26.741198
marginal,289.84705,1812,25.491703
marginal,30.380169,1500,22.431576
marginal,58.21285,991,15.460099
marginal,40.18903,1187,39.571213
marginal,270,1655,4.913553
marginal,0,1374,0
marginal,180,1759,34.84078
marginal,0,692,0
marginal,14.560752,1492,9.49481
marginal,170.4641,376,7.481087
marginal,295.55157,554,4.292624
marginal,315.85678,1055,8.973324
marginal,330.4531,713,41.77019
marginal,93.99098,1150,13.093326
marginal,69.79215,518,5.354475
marginal,118.38636,1665,9.661905
marginal,33.39843,1665,13.098343
marginal,55.779907,1125,39.85369
marginal,257.78223,909,8.697853
marginal,42.145416,1166,24.630882
marginal,10.8762,1521,25.5493
marginal,26.363466,1199,11.240217
marginal,224.4997,1232,26.533157
marginal,198.5382,988,11.578764
marginal,257.55606,1717,20.586857
marginal,4.902762,1249,36.773407
marginal,327.9123,1578,33.77183
marginal,71.96448,1263,44.810715
marginal,163.73228,1483,16.884739
marginal,77.219505,1556,33.368305
marginal,38.795586,1454,35.228836
marginal,286.04474,880,16.32242
marginal,193.91919,928,10.395456
marginal,325.75235,562,4.479006
marginal,337.41525,1366,27.742949
marginal,126.0271,787,6.282363
marginal,118.918365,1637,5.734877
marginal,242.2357,1494,37.3979
marginal,263.2355,1212,28.79858
marginal,196.36745,729,35.321503
marginal,158.18895,919,12.77127
marginal,311.87286,1525,34.178776
marginal,85.26875,1219,11.103641
marginal,319.20657,962,10.892794
marginal,90,1334,4.917056
marginal,341.2706,1526,30.890059
marginal,197.8001,704,30.030334
marginal,54.36881,612,7.9097652
marginal,219.72095,1936,16.417198
marginal,42.00224,1316,14.649472
marginal,215.48875,1694,38.493256
marginal,273.74487,1950,26.367332
marginal,5.6978717,1227,22.926992
marginal,231.30672,1061,17.261587
marginal,49.206085,671,17.853762
marginal,243.7121,1580,25.415335
marginal,166.68367,1390,41.40123
marginal,112.47469,544,11.954639
marginal,217.51715,487,8.1304035
marginal,197.20157,747,8.671459
marginal,133.01183,569,12.055811
marginal,322.8056,751,10.364405
marginal,305.57352,789,1.5939091
marginal,38.207264,1814,20.345627
marginal,347.45068,1506,54.648026
marginal,142.70969,1577,27.880098
marginal,218.58154,1575,15.066954
marginal,244.90598,1572,37.357574
marginal,253.29538,670,26.878508
marginal,214.23787,1673,26.980894
marginal,0,292,0.92740995
marginal,258.56937,1302,13.768729
marginal,205.27501,1567,29.027933
marginal,235.18321,1553,15.829168
marginal,121.33587,1840,20.481928
marginal,326.57596,1480,13.102072
marginal,129.37453,1501,15.678852
marginal,180,1964,3.7047918
marginal,153.99324,1742,11.20673
marginal,193.0897,611,5.694574
marginal,323.4048,1441,38.8861
marginal,48.892506,1272,11.142868
marginal,329.22443,1254,35.601067
marginal,133.83072,1290,19.321808
marginal,309.21738,737,12.975924
marginal,316.2496,1700,12.631064
marginal,6.5534654,1619,29.696045
marginal,20.970913,765,13.642189
marginal,126.319374,573,6.2390313
marginal,195.26552,1185,25.948252
marginal,178.20433,1412,34.224335
marginal,6.0524683,1348,31.060762
marginal,264.95795,1113,36.38114
marginal,299.36887,1345,5.6551
marginal,189.5959,1250,45.966003
marginal,187.8822,1551,25.357346
marginal,0,935,0
marginal,270,919,5.0948205
marginal,248.89313,1734,12.667418
marginal,0,769,0
marginal,13.042757,1286,5.693498
marginal,202.30222,621,9.924357
marginal,52.66696,1415,6.094451
marginal,224.72412,1136,16.498543
marginal,90,810,1.2659618
marginal,335.3117,803,9.109642
marginal,90,497,34.979263
marginal,229.38533,571,9.874559
marginal,160.84172,1595,18.035294
marginal,11.467197,1393,33.45271
marginal,275.25424,1407,10.024602
marginal,318.53018,1272,23.36794
marginal,71.43487,1010,26.950508
marginal,65.058334,1777,6.569362
marginal,133.52176,991,6.703564
marginal,116.43768,1835,25.298372
marginal,188.2931,1175,16.40754
marginal,139.43002,1441,19.914425
marginal,241.13019,1070,5.7436304
marginal,325.11368,1475,38.286495
marginal,40.814236,1190,30.006374
marginal,0,1594,6.464861
marginal,0,519,0
marginal,208.08784,1769,10.397411
marginal,30.186419,1576,25.961912
marginal,0,1313,41.679546
marginal,323.71033,878,27.571924
marginal,21.80481,1740,37.493538
marginal,0,1475,0
marginal,21.319506,1210,29.831608
marginal,88.44153,1149,30.761196
marginal,283.6666,438,3.919405
marginal,0,769,0
marginal,166.77002,1594,20.930342
marginal,125.61596,503,1.592261
marginal,90,1288,13.423079
marginal,109.74858,1204,29.894382
marginal,63.726383,677,49.484837
marginal,0,1185,7.3788605
marginal,190.90997,1003,12.996308
marginal,225.06454,1354,25.701265
marginal,255.54651,1237,17.966951
marginal,115.788956,341,4.255917
marginal,234.03488,820,3.1553366
marginal,0,777,1.8543341
marginal,146.32202,1335,31.09119
marginal,327.10916,1470,34.7608
marginal,312.1037,864,21.121552
marginal,325.59958,1552,33.70503
marginal,216.58334,851,14.685335
marginal,36.94913,1489,28.67447
marginal,199.27507,1065,15.343492
marginal,99.33292,1672,30.918064
marginal,295.11298,1108,38.694336
marginal,280.7353,828,9.859962
marginal,215.36568,648,20.664667
marginal,63.61848,1342,25.342093
marginal,83.48559,575,15.926892
marginal,23.22471,1279,22.916946
marginal,118.56862,937,5.798627
marginal,126.77149,776,1.548991
marginal,43.78808,954,20.866999
marginal,283.44284,487,3.9832075
marginal,270,816,2.4619474
marginal,0,894,0
marginal,0,769,0
marginal,90,531,2.5391023
marginal,274.57285,1817,22.101265
marginal,84.817406,771,10.159961
marginal,114.67728,1367,41.725525
marginal,283.72968,701,3.9017968
marginal,353.7333,1778,30.381514
marginal,51.938663,1233,32.218147
marginal,150.27243,1413,17.583311
marginal,229.22588,1077,21.632772
marginal,198.18678,919,3.899014
marginal,264.22632,1576,32.76751
marginal,46.816307,1124,31.592318
marginal,267.449,980,19.986345
marginal,180,1582,1.8543341
marginal,0,769,0.92740995
marginal,287.03,1566,33.5551
marginal,151.47318,1329,22.064783
marginal,180,1364,17.096203
marginal,72.47864,1700,36.97119
marginal,138.63408,972,26.385616
marginal,281.98856,594,8.859076
marginal,52.30625,1297,6.045047
marginal,61.148823,1457,39.985943
marginal,13.283149,875,24.972202
marginal,169.13383,689,12.994462
marginal,11.946235,922,22.472584
marginal,128.45578,619,64.896034
marginal,265.19022,1582,21.112694
marginal,278.33072,757,6.3750587
marginal,53.13044,835,1.5454555
marginal,308.72617,1374,30.758547
marginal,180,1131,0.92740995
marginal,357.454,1801,25.924988
marginal,209.11723,1332,51.969303
marginal,158.63841,1254,13.6769
marginal,60.541378,831,5.6395082
marginal,354.67303,1184,34.326645
marginal,25.627485,308,29.099163
marginal,59.655384,1513,27.143173
marginal,96.94115,699,7.6293316
marginal,306.1682,598,3.140048
marginal,259.29575,1607,14.652501
marginal,7.529384,1587,34.44231
marginal,259.17728,650,4.9272966
marginal,9.4349575,1404,33.280506
marginal,29.690336,2036,23.199274
marginal,149.50006,1315,14.736358
marginal,270,786,1.2842609
marginal,52.44446,961,21.720694
marginal,349.38116,1675,12.984185
marginal,0,883,1.8543341
marginal,300.19867,734,7.335335
marginal,16.589384,1314,12.384516
marginal,343.14352,2182,40.782383
marginal,152.70955,1430,27.0228
marginal,64.48881,686,12.708485
marginal,331.9783,1387,22.868168
marginal,201.12975,1813,6.9264684
marginal,124.824135,556,34.22847
marginal,219.09119,1688,24.647875
marginal,338.95508,1232,22.600603
marginal,76.7605,841,26.325056
marginal,211.44691,1494,32.053364
marginal,67.67231,975,14.341133
marginal,0,192,0
marginal,322.24258,1246,17.073053
marginal,291.30658,508,24.013174
marginal,287.13074,1444,39.50068
marginal,289.05252,1662,36.64349
marginal,11.427826,1292,23.238432
marginal,28.549198,558,5.264526
marginal,42.614304,1545,7.518355
marginal,162.97255,1354,32.754642
marginal,16.45806,2027,37.21926
marginal,157.75412,836,9.920441
marginal,175.324,1636,28.908455
marginal,263.34836,1759,34.944195
marginal,80.45037,1181,26.00644
marginal,311.40552,688,22.591469
marginal,127.611115,1040,3.0366182
marginal,120.66967,483,7.2344947
marginal,319.36954,1941,3.6613421
marginal,75.874695,1391,36.11625
marginal,23.582176,1507,35.24173
marginal,33.306805,978,8.808198
marginal,234.14232,1243,7.8669853
marginal,197.12816,1216,16.95661
marginal,56.682713,1199,13.2663145
marginal,198.3924,1326,11.569196
marginal,217.93767,1113,18.180296
marginal,110.84871,1048,2.6042373
marginal,0,769,0
marginal,41.921307,1659,32.248703
marginal,170.5514,1547,34.57605
marginal,312.19568,476,6.871286
marginal,97.28312,1329,27.056423
marginal,211.98265,1520,23.698936
marginal,326.9416,975,6.6103497
marginal,265.357,753,11.308816
marginal,69.793396,1256,5.3547883
marginal,77.57377,1007,39.608078
marginal,166.94402,994,11.277313
marginal,64.05928,1193,25.690947
marginal,186.24069,994,21.346676
marginal,126.195,737,3.138046
marginal,354.57767,1424,24.479532
marginal,24.862417,1121,14.024284
marginal,258.00485,1295,21.27839
marginal,155.7239,1834,24.78318
marginal,157.92729,1734,41.134033
marginal,316.03983,1599,28.356867
marginal,249.804,997,5.357466
marginal,40.668743,1063,9.689072
marginal,297.7668,1872,29.072004
marginal,280.73062,1260,19.175919
marginal,214.74397,979,2.2563066
marginal,288.80588,932,21.886723
marginal,0,227,5.547545
marginal,0,875,8.2891
marginal,39.50818,918,9.528293
marginal,219.87997,1358,41.54008
marginal,44.10744,1734,36.6481
marginal,166.79404,893,20.92846
marginal,38.615665,908,5.9140897
marginal,0,437,0
marginal,0,769,0
marginal,0,1286,9.195146
marginal,53.06182,821,1.5429938
marginal,203.29408,785,15.747929
marginal,156.80681,1215,21.178524
marginal,136.99281,861,42.914715
marginal,147.19397,1795,4.405245
marginal,146.82744,1163,19.193678
marginal,97.10554,1160,27.63042
marginal,135.09752,824,22.360983
marginal,296.40244,1567,18.140533
marginal,38.792336,1485,25.533144
marginal,263.82208,1442,16.743563
marginal,164.58424,726,4.7992706
marginal,225.59802,1024,15.516163
marginal,46.234516,842,15.686398
marginal,280.5954,1327,19.399836
marginal,351.5676,945,23.838064
marginal,250.08817,1561,31.711985
marginal,276.67114,689,22.686663
marginal,90,1061,41.613777
marginal,0,619,0.92740995
marginal,0,927,0
marginal,58.448944,1233,43.80196
marginal,151.90076,1530,37.622517
marginal,180,790,0.92740995
marginal,130.69687,1384,35.751827
marginal,307.26105,1151,21.8534
marginal,222.80898,1090,7.5417013
marginal,133.28343,1507,33.46882
marginal,272.33286,585,21.687098
marginal,172.60655,1574,9.270903
marginal,264.89258,934,10.30594
marginal,174.79735,1761,25.995811
marginal,350.8146,987,7.4736323
marginal,268.21036,1049,27.39931
marginal,78.40006,1780,17.849678
marginal,49.394634,1485,34.85388
marginal,118.02972,1428,20.75268
marginal,151.70798,1464,28.06348
marginal,224.77577,1920,39.38395
marginal,0,769,0
marginal,235.6904,1502,14.492037
marginal,312.2854,1398,32.027855
marginal,152.05392,815,5.2350016
marginal,16.566322,839,8.642768
marginal,97.615616,1565,31.413954
marginal,92.76718,1289,18.536598
marginal,108.4775,1083,19.673754
marginal,292.99164,800,24.507313
marginal,197.14366,1635,16.065754
marginal,120.818954,1028,14.185652
marginal,33.21272,1617,10.950555
marginal,34.020973,323,4.467057
marginal,80.28786,3111,49.02747
marginal,176.64491,1430,19.633472
marginal,0,1713,22.825352
marginal,94.08255,586,24.453796
marginal,338.21384,1040,6.957425
marginal,41.032032,781,20.042498
marginal,196.06319,1758,8.620915
marginal,300.83347,1839,35.995136
marginal,132.2813,1521,36.71931
marginal,102.663795,991,12.490346
marginal,90,953,14.121116
marginal,239.99623,1125,25.900179
marginal,233.69958,514,1.5662673
marginal,315.22665,1508,51.43306
marginal,111.17721,1620,24.13714
marginal,13.160007,1070,30.193094
marginal,0,771,0
marginal,0,1448,22.825352
marginal,90,787,1.2781345
marginal,195.96973,1565,21.16961
marginal,349.5534,1510,6.5728807
marginal,2.9747393,1249,22.059776
marginal,214.3163,600,2.2447603
marginal,334.94604,1485,19.665958
marginal,38.746796,1343,28.353432
marginal,270,754,1.2282395
marginal,264.1331,1101,38.373096
marginal,118.55546,562,11.48556
marginal,32.757484,1492,34.720516
marginal,117.239624,1855,24.691381
marginal,11.201761,1790,12.1080265
marginal,52.18214,1336,33.425663
marginal,335.0093,701,3.066954
marginal,0,1040,0
marginal,211.10403,1080,13.808241
marginal,59.900856,1060,5.531079
marginal,101.22622,1197,18.396978
marginal,97.2676,1605,14.355336
marginal,38.724403,1105,24.53585
marginal,68.929375,1108,2.578073
marginal,0,350,1.8543341
marginal,171.33904,1167,35.149498
marginal,0,359,0
marginal,350.67438,1111,14.706876
marginal,0,769,0
marginal,252.51245,1382,28.311216
marginal,0,332,0
marginal,10.089461,1643,19.886318
marginal,129.85574,1700,33.294865
marginal,222.45395,1586,32.46696
marginal,270,654,2.5541303
marginal,340.419,1914,27.268473
marginal,205.85838,743,38.99021
marginal,329.30023,1237,26.944544
marginal,0,318,0
marginal,238.2071,1221,21.77336
marginal,63.44062,1175,4.141459
marginal,338.31348,990,9.882223
marginal,56.68845,1724,36.386177
marginal,212.76875,1210,17.120007
marginal,183.85602,1156,43.25957
marginal,208.49635,1886,31.2928
marginal,211.9056,1112,25.487911
marginal,33.936962,336,6.6771703
marginal,311.69727,1140,9.667407
marginal,318.99536,1325,7.3338265
marginal,173.45525,1257,11.063321
marginal,133.17433,1035,36.257057
marginal,233.72214,1095,1.5671062
marginal,286.21527,1056,16.164055
marginal,8.056388,1107,17.25654
marginal,189.86339,1012,13.8451605
marginal,110.24091,1286,18.135082
marginal,172.77008,1657,18.91493
marginal,347.20667,1205,30.862326
marginal,33.96214,219,2.2353811
marginal,245.96368,1671,27.323301
marginal,352.1869,1567,17.246935
marginal,0,980,0
marginal,7.335818,1384,9.269718
marginal,315.86554,968,5.155229
marginal,12.048889,1309,23.285255
marginal,54.399677,551,4.768791
marginal,263.50818,960,23.244997
marginal,334.3052,1080,19.762478
marginal,171.62009,1729,36.967804
marginal,47.182804,1502,33.69882
marginal,0,1121,15.386483
marginal,0,769,0
marginal,47.772285,540,24.59055
marginal,52.845127,1111,3.0683699
marginal,224.59145,1581,27.601627
marginal,114.54226,830,11.026608
marginal,350.18564,1490,14.727121
marginal,0,805,0
marginal,336.36166,1702,46.193523
marginal,127.44004,985,3.0484242
marginal,0,776,0
marginal,331.7578,1596,45.819244
marginal,267.85266,2060,23.36573
marginal,283.87195,1891,39.01521
marginal,235.2645,1752,17.354616
marginal,313.16766,1721,33.525513
marginal,325.10956,1092,14.3893385
marginal,215.44748,1200,42.42922
marginal,231.5491,1053,15.979109
marginal,140.24385,1052,21.805157
marginal,34.43597,678,2.2479668
marginal,346.60532,1924,36.826588
marginal,244.78018,1098,16.905592
marginal,114.59536,1344,39.240726
marginal,339.23572,1094,16.399595
marginal,156.74167,1237,3.0257795
marginal,263.34103,1371,29.178719
marginal,272.88358,1070,32.763752
marginal,334.9952,1272,29.75149
marginal,126.66127,1739,7.719794
marginal,335.62698,1197,31.881874
marginal,280.96664,1881,14.32046
marginal,323.18243,603,12.540129
marginal,268.526,1515,32.18262
marginal,103.76396,646,11.536397
marginal,137.23383,1221,36.859207
marginal,65.35611,753,13.112123
marginal,24.0242,1325,25.572165
marginal,115.93114,326,4.2342644
marginal,145.05157,394,28.067781
marginal,0,768,0
marginal,323.5874,1772,33.575943
marginal,303.6108,965,14.745428
marginal,54.182716,925,1.5845025
marginal,185.42241,1378,12.824682
marginal,28.134577,1294,17.331312
marginal,148.8397,1424,15.841609
marginal,119.73411,1093,18.075768
marginal,97.19407,992,7.365429
marginal,290.03403,609,2.7053738
marginal,76.32609,1802,43.791588
marginal,64.169106,1012,4.2495046
marginal,161.45177,1330,3.9071639
marginal,315.52478,1575,32.424187
marginal,300.9844,1034,22.233683
marginal,0,859,2.7802885
marginal,203.35886,568,18.522217
marginal,174.28708,1126,11.9416
marginal,184.45782,946,40.175014
marginal,236.03995,1194,33.683594
marginal,88.1402,1221,26.509684
marginal,90,1021,3.6074266
marginal,204.56003,975,19.59372
marginal,0,770,0.92740995
marginal,333.64203,876,8.223877
marginal,92.960594,2018,17.401928
marginal,310.40097,1650,34.96619
marginal,57.411037,1676,18.294031
marginal,116.25243,1383,14.36891
marginal,138.45,843,3.7128034
marginal,305.93478,1498,28.884209
marginal,105.255264,1364,20.260841
marginal,50.611412,1477,31.476196
marginal,0,769,0
marginal,2.4801774,1311,26.669985
marginal,212.1815,989,31.468266
marginal,16.699236,1180,31.317125
marginal,187.72563,1631,9.277915
marginal,55.225605,1350,18.808233
marginal,113.463425,1433,62.868107
marginal,53.774277,1618,37.4873
marginal,156.43874,1469,28.698984
marginal,146.06525,244,2.234663
marginal,313.96896,1471,29.230982
marginal,182.49391,1401,25.924086
marginal,281.35742,896,33.329266
marginal,209.99113,1078,25.917402
marginal,203.26654,1433,3.0259655
marginal,6.0917234,1194,31.742117
marginal,0,1614,3.7047918
marginal,0,482,0
marginal,92.66429,1517,34.856834
marginal,133.81284,1272,23.953957
marginal,13.669048,1358,32.336494
marginal,310.5854,594,9.880333
marginal,166.30568,1810,35.619354
marginal,47.41011,1293,16.0156
marginal,180,1097,0.92740995
marginal,287.37247,574,9.238051
marginal,4.717652,1785,27.464039
marginal,59.096558,520,7.1856394
marginal,298.97934,1404,31.023138
marginal,97.317215,1436,14.262494
marginal,203.31593,1365,6.0373673
marginal,58.244083,1647,15.473062
marginal,330.97205,1060,22.160772
marginal,54.451088,1685,19.89808
marginal,0,769,0
marginal,100.47527,723,28.111893
marginal,65.30519,1561,24.93655
marginal,187.51463,1120,18.08497
marginal,37.401978,1354,41.22592
marginal,173.56439,1246,20.539959
marginal,356.39978,1339,18.809633
marginal,219.55849,1149,17.481686
marginal,262.98105,2037,33.51888
marginal,119.73986,1132,22.987747
marginal,328.96127,1866,15.822363
marginal,129.3949,1026,17.01797
marginal,113.55905,813,22.048151
marginal,110.26278,609,2.6761363
marginal,164.58606,612,4.7992287
marginal,0,830,5.547545
marginal,111.10219,1233,2.574398
marginal,342.9579,1400,34.107788
marginal,183.77261,1862,17.976095
marginal,230.90363,809,21.058704
marginal,125.588524,1506,9.475089
marginal,252.33652,1216,17.749876
marginal,354.43375,1545,41.81408
marginal,165.37863,1021,27.411987
marginal,318.5189,779,3.708865
marginal,255.44525,754,21.130966
marginal,241.33076,1201,29.83913
marginal,116.72956,1601,19.79402
marginal,129.43091,1215,18.331392
marginal,64.44253,749,8.535786
marginal,96.62794,975,22.818798
marginal,17.962818,1330,3.8940585
marginal,104.19527,796,3.7766886
marginal,253.86543,1082,34.95426
marginal,298.45993,833,20.488716
marginal,205.50261,992,32.849125
marginal,334.21243,1159,8.184454
marginal,203.55621,819,30.981361
marginal,293.9433,1340,54.386196
marginal,329.71848,1733,41.980267
marginal,34.940403,871,8.97728
marginal,214.52177,1076,2.2502773
marginal,150.2758,1613,49.131313
marginal,68.92521,1196,7.6914473
marginal,264.4128,1094,26.510054
marginal,164.26172,1608,42.245316
marginal,0,769,0
marginal,315.36505,1191,22.267767
marginal,262.70966,1270,7.2697215
marginal,68.32206,1678,14.73181
marginal,180,1094,0.92740995
marginal,161.19945,560,3.9129658
marginal,27.457941,849,8.303279
marginal,229.12965,742,9.824536
marginal,260.65686,1755,34.91413
marginal,358.6372,1622,42.705894
marginal,66.98027,306,9.401926
marginal,201.32486,808,6.9355474
marginal,166.36499,1267,10.383097
marginal,292.79715,1493,28.507084
marginal,17.836493,1482,3.891295
marginal,171.66122,1185,30.497515
marginal,271.9268,1137,25.70893
marginal,80.0825,1547,15.7467375
marginal,355.70453,456,16.288397
marginal,190.64388,1069,29.96306
marginal,137.41594,603,3.773603
marginal,233.59991,535,3.122821
marginal,129.27328,1480,47.716156
marginal,328.51193,874,22.666729
marginal,93.85648,1847,35.83115
marginal,331.80872,1245,26.37659
marginal,278.21295,846,6.465063
marginal,98.17007,1200,6.4984794
marginal,175.08968,1244,36.77372
marginal,151.07863,1830,14.5162525
marginal,18.158978,1028,7.761026
marginal,41.97981,1402,27.592525
marginal,120.00668,1248,5.5464315
marginal,79.06145,963,4.875998
marginal,237.48727,1577,29.779602
marginal,262.6328,2188,32.260635
marginal,49.27951,921,11.227847
marginal,215.96143,635,14.573803
marginal,172.41055,1885,32.493156
marginal,217.95181,572,13.839199
marginal,311.19348,426,32.580692
marginal,293.64468,358,6.9041276
marginal,92.29269,1194,22.03075
marginal,161.32523,414,34.352448
marginal,270,1032,10.996924
marginal,122.01928,788,15.364564
marginal,250.00218,725,2.710063
marginal,166.26651,1816,14.929298
marginal,223.3171,1181,20.718397
marginal,24.598303,822,3.0572848
marginal,36.58702,1315,29.444235
marginal,10.441395,1390,12.976965
marginal,67.617165,1283,44.35529
marginal,49.534737,1671,35.880135
marginal,217.20952,1321,44.883625
marginal,50.78403,1383,43.450806
marginal,357.8309,1145,30.249779
marginal,161.20047,1661,21.469742
marginal,329.36115,1574,33.364937
marginal,154.08887,1082,24.224113
marginal,123.64175,1175,38.27122
marginal,209.6642,1624,30.006805
marginal,18.362581,1507,25.527964
marginal,9.387466,588,33.92902
marginal,275.9808,1545,17.261047
marginal,90,830,2.509575
marginal,24.278818,1276,9.080537
marginal,184.94975,1042,26.734364
marginal,313.43317,1085,32.445366
marginal,72.975395,1117,31.307295
marginal,62.443153,1149,21.051693
marginal,354.23203,1110,23.715593
marginal,7.5190086,1298,9.273516
marginal,217.32307,1595,21.144775
marginal,127.24186,795,1.5322194
marginal,317.49774,1525,14.760995
marginal,59.169174,1277,34.794777
marginal,57.248276,1012,19.751358
marginal,310.69485,1098,27.535784
marginal,282.47873,1427,8.521413
marginal,346.40683,1305,28.054794
marginal,26.57965,677,8.239516
marginal,169.30739,1533,29.967033
marginal,293.55753,1581,17.953524
marginal,329.97375,1890,25.925373
marginal,309.32767,741,11.548897
marginal,140.84998,985,5.958417
marginal,127.78384,1305,3.0248182
marginal,97.35216,1833,32.313156
marginal,222.84637,1059,12.450509
marginal,68.22287,849,27.636446
marginal,195.49188,1737,41.137207
marginal,193.22835,1161,29.483223
marginal,273.13828,1214,30.599089
marginal,40.320953,1669,38.896835
marginal,180,706,1.8543341
marginal,135.89911,1389,17.515083
marginal,0,769,0
marginal,108.60294,1323,40.782684
marginal,245.45688,1772,40.60867
marginal,256.8733,1647,29.693077
marginal,210.89566,1339,27.84339
marginal,90,471,1.2699327
marginal,163.00963,826,30.64374
marginal,0,893,0.92740995
marginal,312.94543,1212,20.814856
marginal,0,769,0
marginal,62.388485,1855,46.337452
marginal,254.30238,970,41.906643
marginal,196.41148,1345,40.71664
marginal,120.88309,1343,28.197355
marginal,0,894,0
marginal,165.51201,644,14.976581
marginal,126.67953,676,4.6478944
marginal,29.722286,1802,16.606756
marginal,96.392136,1623,36.01719
marginal,240.2073,1962,5.582347
marginal,33.848698,1511,15.263189
marginal,270,1322,4.838638
marginal,11.548089,1441,27.865917
marginal,193.4368,905,10.37464
marginal,90,953,1.2038174
marginal,16.568457,1172,12.383211
marginal,95.868706,1422,38.364582
marginal,348.98584,960,6.585122
marginal,131.24173,525,8.381195
marginal,326.09634,1428,46.48451
marginal,186.169,1270,22.14885
marginal,214.63882,1099,26.191612
marginal,220.71071,754,29.967737
marginal,114.1573,1448,21.581465
marginal,34.715244,1190,8.953166
marginal,20.35545,1313,29.673515
marginal,279.23056,1543,16.84367
marginal,337.37686,1708,18.428396
marginal,305.7538,971,1.5869383
marginal,198.31973,1004,15.260715
marginal,312.25677,1048,8.218737
marginal,317.4838,1522,3.769515
marginal,270,228,3.741355
marginal,271.75317,1739,27.884111
marginal,168.7069,922,18.27052
marginal,39.95526,1273,44.1694
marginal,0,1371,8.2891
marginal,292.15546,1495,43.360294
marginal,305.4544,942,39.936714
marginal,335.29205,1583,12.06975
marginal,270,1570,14.075992
marginal,94.302536,1712,12.176097
marginal,286.55554,1619,32.00177
marginal,114.48644,1718,11.049612
marginal,32.94827,1609,6.6021743
marginal,26.705296,1293,26.070616
marginal,325.02722,1305,2.2625852
marginal,321.71613,1467,16.104338
