class,aspect,elevation,slope
burned,175.94228,1007,17.136654
burned,293.92233,898,19.76268
burned,64.31359,953,4.2716885
burned,299.87796,1159,5.5679727
burned,43.605045,1144,20.808857
burned,225.30922,1058,10.433576
burned,204.6919,356,3.0595725
burned,262.94592,1064,7.5092044
burned,247.87263,736,36.151794
burned,99.163605,1086,22.126152
burned,71.50735,1183,11.538062
burned,343.35757,768,8.64614
burned,47.64074,606,6.849949
burned,146.4554,865,2.2245324
burned,111.9569,759,16.85961
burned,219.30986,1108,41.975597
burned,295.69955,1186,33.897984
burned,322.50345,1352,24.173998
burned,163.48004,1374,20.378256
burned,288.68738,856,38.95095
burned,232.09462,404,46.504917
burned,193.3372,862,43.479313
burned,175.58463,661,29.60777
burned,298.24478,1402,39.384315
burned,266.03128,513,35.05589
burned,14.224631,1432,38.71531
burned,340.75262,695,7.810483
burned,245.14195,369,10.89843
burned,174.13239,986,11.944776
burned,306.49353,1151,28.562637
burned,33.224304,1089,25.816593
burned,102.41184,1160,31.069452
burned,0,752,17.93964
burned,0,780,0.92740995
burned,86.7514,784,15.942407
burned,16.980507,929,27.685791
burned,327.18634,1160,4.405621
burned,351.55685,1225,23.838654
burned,180,787,1.8543341
burned,283.4204,725,3.9897203
burned,1.8890766,1164,33.586525
burned,180,1078,27.384548
burned,77.86243,1040,28.321377
burned,170.10007,740,21.523235
burned,62.668743,663,9.997711
burned,126.41831,545,1.5618975
burned,261.82297,833,12.823435
burned,67.4603,1415,16.468222
burned,61.552647,1269,23.834747
burned,59.455887,703,14.296104
burned,89.02008,856,43.42695
burned,286.5372,917,12.815886
burned,79.54953,555,5.09986
burned,26.960869,1205,37.33599
burned,318.35657,1150,20.21629
burned,90,800,2.4942153
burned,226.36478,1163,36.024967
burned,149.39989,660,31.824726
burned,80.61915,1085,11.234297
burned,316.01392,874,32.20906
burned,349.98242,1117,20.710743
burned,109.68582,793,2.751207
burned,101.92421,1217,25.177235
burned,45.31637,636,20.220106
burned,325.59534,1031,27.026958
burned,9.907462,674,21.523684
burned,174.54019,1388,23.704441
burned,193.58163,1047,28.791622
burned,290.2368,758,5.34718
burned,127.64948,682,20.355774
burned,232.67606,1082,17.764435
burned,73.55431,798,6.5239043
burned,69.46692,878,20.265001
burned,193.85278,610,10.392543
burned,256.17078,806,3.8743346
burned,250.24152,875,5.4705157
burned,274.68433,819,30.738207
burned,290.4139,1129,22.669796
burned,358.6185,1039,42.201073
burned,163.36223,941,28.397572
burned,322.6065,530,31.435627
burned,103.71747,630,15.272674
burned,180,746,0.92740995
burned,275.2661,1174,27.884056
burned,214.32881,643,4.483316
burned,315.4824,430,14.021628
burned,324.6341,331,38.450687
burned,123.9247,500,16.174799
burned,85.2892,610,30.596855
burned,216.98561,1108,28.68603
burned,275.22913,638,10.071639
burned,67.03099,816,26.463552
burned,154.00049,1506,11.206057
burned,180,1070,6.464861
burned,74.72913,1017,31.575321
burned,205.00298,847,3.0672598
burned,233.1614,543,9.201735
burned,161.28506,800,11.590483
burned,306.16055,556,1.5714911
burned,346.89783,697,5.6948605
burned,320.8589,763,14.060913
burned,110.305984,590,5.329824
burned,0,1002,22.032898
burned,320.25897,853,6.0088296
burned,328.48663,1325,34.355515
burned,32.32083,682,18.037586
burned,54.182716,829,1.5845025
burned,223.52162,877,12.5846
burned,0,960,36.67275
burned,17.701286,1488,30.016632
burned,176.32521,679,18.811079
burned,40.575283,860,16.613613
burned,90,1013,2.5686748
burned,341.58078,845,11.57095
burned,246.67993,883,6.9938607
burned,234.31898,824,1.5897433
burned,24.267342,837,9.079731
burned,0,1015,9.195146
burned,7.0275292,1444,41.89422
burned,333.28354,1219,39.197655
burned,59.17937,1132,44.40506
burned,350.95984,666,29.131222
burned,153.56288,1097,20.789022
burned,262.33792,529,36.07207
burned,126.445724,889,1.5608858
burned,68.669075,866,19.596533
burned,134.66881,583,5.2624264
burned,143.78557,395,38.748966
burned,146.86667,1121,4.4215336
burned,17.968136,1500,18.79627
burned,164.49129,857,21.958632
burned,148.0366,1074,23.694513
burned,322.32657,1268,21.235373
burned,136.69241,835,27.096573
burned,128.11024,592,42.552128
burned,81.57259,659,33.533474
burned,212.00053,977,13.93638
burned,0,465,10.096576
burned,101.896996,804,17.437117
burned,42.795006,550,19.44142
burned,352.41156,875,9.274981
burned,279.03693,1106,17.180584
burned,108.705574,1038,29.040398
burned,133.2857,1055,41.13929
burned,322.03287,742,8.179311
burned,343.27783,303,8.649693
burned,270,628,8.801326
burned,59.64352,1047,22.606983
burned,29.658384,1285,24.08835
burned,294.96423,631,37.491737
burned,70.62613,935,23.710169
burned,315.85498,575,27.42271
burned,184.3741,811,40.710613
burned,149.91562,539,42.511166
burned,34.316544,637,23.324978
burned,335.75073,699,12.027121
burned,124.6925,728,23.103765
burned,233.40561,996,4.65715
burned,110.05807,754,5.392567
burned,226.90186,808,6.7558613
burned,343.5451,674,13.295509
burned,203.18445,1097,45.10765
burned,119.062,840,11.307153
burned,218.35367,648,29.133022
burned,328.0505,633,13.928937
burned,143.00711,712,36.865986
burned,305.89655,854,38.682842
burned,213.88898,818,8.866914
burned,186.71962,793,20.55072
burned,270,659,11.479402
burned,289.51996,676,48.09381
burned,64.117836,828,29.085135
burned,14.631585,1010,26.652534
burned,18.419086,841,7.7725368
burned,306.10098,560,3.145088
burned,61.862144,774,9.73868
burned,71.627785,731,24.807821
burned,345.8647,602,14.954135
burned,15.469479,1331,39.45494
burned,34.7669,1032,26.226755
burned,9.723768,569,14.723288
burned,275.6476,814,18.210497
burned,0,1516,3.7047918
burned,353.94788,689,11.948676
burned,0,887,3.7047918
burned,246.70602,766,15.989455
burned,288.77512,472,28.953478
burned,73.8885,1041,27.699226
burned,108.740295,1340,19.427631
burned,283.39804,858,3.9962327
burned,212.18845,1041,29.84852
burned,325.67792,868,2.2449145
burned,49.574883,946,25.375423
burned,146.07797,775,2.2343292
burned,298.48993,1268,13.363162
burned,339.53024,1096,17.27666
burned,90,1079,1.2850488
burned,356.83997,1103,21.26092
burned,22.315435,1471,21.054794
burned,0,1076,27.384548
burned,310.84882,638,9.82872
burned,148.07178,462,13.925837
burned,34.981205,814,2.2628176
burned,14.459272,1477,35.07369
burned,11.49695,959,37.82589
burned,324.0454,1321,34.212612
burned,48.243263,821,29.207933
burned,297.80692,1580,34.76139
burned,76.22879,1069,28.547201
burned,314.32385,770,37.39947
burned,229.84828,802,11.356011
burned,229.24988,958,27.509466
burned,146.07751,374,4.4619074
burned,32.979797,1095,2.2102091
burned,95.69877,1125,26.061617
burned,129.70648,963,24.517591
burned,6.493709,1013,11.0622225
burned,273.42056,836,15.179648
burned,313.66122,729,5.3580246
burned,334.168,930,14.132654
burned,78.23386,917,29.06036
burned,263.98862,1201,24.878012
burned,68.349724,915,12.37364
burned,81.104965,791,17.436049
burned,132.82426,871,36.436268
burned,340.1393,1500,14.476082
burned,81.32709,901,32.78572
burned,137.90987,1668,23.57041
burned,191.83115,1461,27.890123
burned,48.788925,622,17.714205
burned,233.41689,748,1.5558412
burned,145.12888,1061,23.464367
burned,7.6519513,1400,33.157734
burned,96.06649,863,31.49556
burned,263.4902,811,15.937552
burned,223.62639,1132,31.123968
burned,292.32816,1009,23.078568
burned,186.18613,910,22.149496
burned,222.07986,883,30.492773
burned,335.6852,910,6.0836544
burned,308.02505,738,17.502308
burned,0,781,0
burned,205.83548,895,37.066963
burned,53.582054,1167,48.187725
burned,53.52691,1124,35.299446
burned,59.817326,1192,16.16059
burned,38.654972,1128,24.514853
burned,221.60658,526,13.395143
burned,9.677038,1270,37.661224
burned,208.54222,1139,26.452087
burned,198.7188,980,34.35939
burned,34.982357,839,4.5186615
burned,263.47763,861,15.908505
burned,177.6642,1431,27.404003
burned,27.802586,735,13.382169
burned,10.1155405,1183,31.999128
burned,193.95836,742,45.023457
burned,191.24171,473,29.298994
burned,41.620636,1165,21.2946
burned,276.10333,603,8.6569195
burned,245.0185,776,15.019311
burned,164.94188,1090,4.7911553
burned,295.95816,791,8.414731
burned,309.21143,621,39.331036
burned,342.63004,924,12.43454
burned,90,929,8.725637
burned,214.11299,619,2.239356
burned,118.16305,200,24.030483
burned,256.5827,827,3.9906282
burned,234.83801,849,24.21565
burned,199.99394,504,41.85246
burned,95.29341,631,9.952126
burned,0,912,0
burned,316.90085,855,29.959774
burned,342.87808,915,8.667794
burned,327.81824,1478,21.882956
burned,200.05911,813,24.135328
burned,90,849,25.450281
burned,4.364976,1136,29.60611
burned,337.3427,1057,9.949331
burned,25.008802,833,6.117327
burned,270,710,1.2455709
burned,233.32155,660,7.7167234
burned,316.6296,1307,28.122206
burned,346.62766,979,15.794147
burned,251.76555,268,22.48315
burned,36.2334,1208,21.86929
burned,155.90207,940,3.045249
burned,288.5882,553,26.922789
burned,198.58064,767,3.9079041
burned,43.1371,1025,8.826669
burned,296.68353,879,28.400944
burned,134.91,1227,11.659946
burned,16.567839,1181,23.706892
burned,240.62888,650,18.265455
burned,274.43713,1427,32.1172
burned,357.23547,373,24.407867
burned,301.72134,764,24.78815
burned,335.46146,950,23.126333
burned,68.37104,1230,50.88158
burned,208.45221,823,20.215345
burned,289.85358,1295,31.784052
burned,0,372,0
burned,0,728,32.923492
burned,335.7492,1086,37.99687
burned,119.58387,796,18.153734
burned,12.81029,806,11.266498
burned,165.56328,488,19.342468
burned,234.41661,697,3.1845884
burned,55.28856,949,18.835953
burned,180,530,4.6273675
burned,353.93887,774,31.74066
burned,214.97906,1274,24.437096
burned,70.962944,804,38.45148
burned,356.19565,1118,44.70151
burned,296.17157,921,16.363043
burned,293.8634,1328,35.763058
burned,63.961468,753,8.390907
burned,341.9248,1050,3.8965356
burned,156.00664,638,25.566816
burned,126.54657,377,9.263798
burned,260.3913,899,25.868746
burned,191.58586,678,18.288162
burned,222.5089,1327,45.9046
burned,1.9395216,1089,32.938477
burned,258.00427,1011,25.047499
burned,91.19941,1240,37.716404
burned,22.929907,1008,15.707375
burned,3.8138254,669,33.630726
burned,0,584,2.7802885
burned,9.61096,939,14.718565
burned,28.485243,1099,24.722973
burned,207.59782,949,16.29137
burned,8.253606,1665,30.492085
burned,225.77127,732,33.941196
burned,107.26933,588,9.2906
burned,183.34628,883,20.453232
burned,343.2368,945,16.925615
burned,192.73865,785,30.85687
burned,27.10092,754,37.370453
burned,94.65643,709,21.742521
burned,134.84714,1005,23.563534
burned,202.04391,699,9.906501
burned,24.353893,1136,9.085825
burned,5.884641,968,40.777668
burned,247.87079,1174,39.231174
burned,120.71803,423,20.820915
burned,84.9473,1054,28.872581
burned,240.14848,946,12.824895
burned,345.51392,722,35.076942
burned,53.40729,913,1.5554904
burned,214.43475,504,2.247934
burned,33.670963,953,28.573895
burned,16.083345,914,13.271261
burned,251.95682,816,20.094772
burned,180,706,1.8543341
burned,5.6651716,1288,11.940637
burned,160.13495,790,14.476464
burned,250.24074,867,8.17457
burned,110.32872,509,15.619762
burned,23.262932,1324,20.305758
burned,56.0004,651,30.069773
burned,6.9232554,924,28.28559
burned,344.05637,1258,32.608864
burned,33.176678,1017,29.286987
burned,306.6626,703,3.1036053
burned,171.44014,1349,30.511877
burned,325.30838,1107,16.452696
burned,21.970287,774,19.244522
burned,27.369673,1297,27.861809
burned,253.03986,1060,6.333154
burned,242.46217,754,13.771271
burned,32.176777,370,29.84535
burned,305.5465,829,3.187451
burned,317.1203,772,3.7915804
burned,208.05997,1018,10.394773
burned,304.10104,1168,31.229818
burned,86.41194,1205,27.35371
burned,90,976,3.850256
burned,167.36163,844,5.6844053
burned,241.79875,1455,13.483992
burned,344.72922,733,14.128082
burned,356.75153,1248,20.451387
burned,282.51013,467,12.636466
burned,45.312977,265,20.218994
burned,218.7013,717,42.385742
burned,206.76215,854,8.252528
burned,357.901,1111,30.93635
burned,98.41963,418,6.308752
burned,308.13864,599,25.258856
burned,38.23083,889,36.570755
burned,107.881256,517,27.798697
burned,335.99924,808,17.69044
burned,12.732896,859,5.6865034
burned,270,542,1.2383958
burned,34.015366,352,4.4667635
burned,164.8436,888,18.54263
burned,86.931694,1159,16.826664
burned,110.51766,1016,30.980988
burned,344.82782,1281,26.710253
burned,98.39347,750,29.00786
burned,53.57914,950,16.694986
burned,49.079403,1081,28.53297
burned,15.7081585,1217,32.57857
burned,213.54504,861,2.2245438
burned,227.67302,699,21.038954
burned,236.90744,863,23.975893
burned,93.83453,872,13.607227
burned,0,1037,9.195146
burned,247.25122,1030,24.725353
burned,341.36395,384,7.782285
burned,283.662,548,3.9206972
burned,261.58002,593,18.348238
burned,221.22472,1220,36.195423
burned,80.96918,476,17.191433
burned,141.09937,805,11.750307
burned,159.76816,600,29.65386
burned,58.333675,664,17.13742
burned,289.138,934,19.06691
burned,339.00366,1263,29.023647
burned,317.1336,559,19.462204
burned,76.47343,993,3.9590793
burned,217.68361,389,29.801058
burned,132.43576,710,36.638157
burned,271.71542,1349,28.40264
burned,110.33414,359,13.111633
burned,157.17212,1106,15.696158
burned,28.140764,1300,34.899517
burned,302.379,278,10.279974
burned,156.36812,727,30.99595
burned,307.0132,914,9.16513
burned,213.89072,598,2.2335095
burned,40.941917,1350,33.597443
burned,130.34775,1185,11.31139
burned,53.36621,793,1.5539907
burned,161.81856,1086,29.347687
burned,210.56691,1261,18.696138
burned,270,673,3.880819
burned,319.87366,646,18.712975
burned,0,787,0.92740995
burned,51.350895,935,17.277237
burned,189.61284,746,7.482763
burned,39.903694,1574,35.658104
burned,77.86628,1087,8.75628
burned,234.92139,658,26.885567
burned,116.63485,961,12.224431
burned,299.4412,1316,32.03566
burned,298.57684,355,20.418266
burned,229.06934,1007,33.70861
burned,253.98624,1067,6.693538
burned,180,704,0.92740995
burned,39.084602,1264,32.03182
burned,334.58472,1378,18.804897
burned,56.359188,858,14.7343235
burned,75.08213,1184,14.118439
burned,101.29312,1475,36.648045
burned,36.727192,824,21.9958
burned,214.11157,740,6.690798
burned,330.25897,977,25.860989
burned,124.80068,661,28.320606
burned,49.878284,1329,50.908844
burned,180,780,17.096203
burned,28.336235,483,28.887482
burned,137.09933,671,14.851834
burned,335.79694,425,6.0783515
burned,9.54349,776,33.288826
burned,91.996765,1109,42.897697
burned,88.49103,868,31.579956
burned,94.652725,665,21.75822
burned,244.4889,696,4.298957
burned,36.93185,1036,10.329367
burned,99.826385,1200,15.884041
burned,14.920078,938,14.105706
burned,68.45877,714,17.151014
burned,247.04674,1205,28.352179
burned,35.05089,887,24.456053
burned,317.2524,854,25.871534
burned,126.17859,497,18.214989
burned,101.679184,1123,29.238642
burned,334.18277,618,16.998663
burned,339.83408,656,18.141558
burned,233.36346,756,1.5538903
burned,21.939283,599,39.359486
burned,184.673,1075,38.514397
burned,134.14867,941,30.157494
burned,90,1113,11.08955
burned,337.92914,454,19.257181
burned,211.61824,1064,22.695171
burned,139.49696,665,9.665548
burned,46.484642,1149,22.93709
burned,34.122776,556,2.239615
burned,323.9236,982,16.721792
burned,0,842,5.547545
burned,29.204165,1279,38.570236
burned,159.2244,981,23.404837
burned,311.2889,1375,21.430819
burned,0,554,0
burned,116.35325,1041,20.035301
burned,306.6011,1196,29.689392
burned,98.754654,1351,23.046068
burned,247.47707,1004,20.823744
burned,312.46988,1337,24.490175
burned,246.9553,593,33.490818
burned,280.5206,662,19.525885
burned,34.148056,630,2.2402842
burned,284.7132,919,24.044226
burned,307.0619,686,28.244478
burned,222.30849,941,7.482139
burned,270,443,1.2525352
burned,43.403137,1253,18.480186
burned,323.61325,1158,8.012191
burned,357.7418,997,28.129478
burned,335.99136,828,3.0431352
burned,297.35275,756,29.410181
burned,297.30573,1045,26.290586
burned,101.90264,922,8.921085
burned,191.24484,1040,13.010682
burned,180,667,10.096576
burned,98.182236,782,38.526203
burned,222.86398,833,3.7906187
burned,1.2329195,693,45.56911
burned,239.64722,628,14.374184
burned,131.53589,1004,8.333198
burned,21.147978,1095,9.846569
burned,6.0201564,1347,31.73872
burned,289.16705,1109,38.268818
burned,210.02747,391,7.456513
burned,322.40805,911,35.565895
burned,346.04434,1037,25.034618
burned,109.8628,1264,39.005356
burned,225.05386,996,5.236988
burned,119.54923,657,31.949844
burned,87.90246,683,23.858767
burned,239.32867,528,20.847069
burned,48.055923,1387,9.621846
burned,340.8929,854,3.9201398
burned,314.41498,641,43.48128
burned,142.8114,678,18.010212
burned,148.95769,802,9.650398
burned,101.28439,1217,42.301804
burned,171.88226,689,17.25901
burned,246.2816,731,6.8840938
burned,282.86673,629,30.180168
burned,283.2904,1133,37.760586
burned,32.024143,1015,13.939832
burned,135.4571,1551,30.562902
burned,14.464085,1492,30.332655
burned,145.2769,916,2.2557378
burned,123.268105,612,13.2830515
burned,34.145454,632,6.693456
burned,143.93904,740,14.591432
burned,251.32318,785,16.872705
burned,38.646416,1300,39.660885
burned,266.93268,1646,31.175917
burned,31.951435,1348,43.64868
burned,165.34015,396,27.416098
burned,155.82094,1024,9.073544
burned,108.02371,782,32.121307
burned,205.81984,1157,26.726421
burned,23.318632,1249,30.935928
burned,277.16287,902,14.555295
burned,248.33344,854,19.328829
burned,24.751446,1517,31.959496
burned,37.612087,833,8.140632
burned,152.06747,603,22.851213
burned,315.82916,1128,26.404959
burned,50.70951,606,25.905622
burned,126.64395,886,12.242242
burned,347.1664,620,16.638525
burned,99.23484,571,38.902153
burned,299.05792,344,5.7098856
burned,11.946019,1115,27.900124
burned,283.43857,394,34.85877
burned,160.13373,801,14.476571
burned,328.90488,1492,45.590294
burned,27.458376,880,8.303311
burned,191.6597,1362,12.127029
burned,74.5105,1307,42.277576
burned,26.25074,702,11.229568
burned,23.550169,1031,33.159237
burned,283.41208,795,7.945896
burned,21.94572,1474,26.844868
burned,302.48636,1117,29.797459
burned,213.30667,658,32.58619
burned,294.9588,599,10.85822
burned,323.1992,376,19.996246
burned,148.4273,266,11.805046
burned,341.1011,787,7.7942767
burned,44.580704,654,21.124704
burned,194.46397,1283,14.077466
burned,13.582612,1055,24.999586
burned,26.067009,882,11.212342
burned,28.332878,408,10.420769
burned,357.93204,1444,30.935852
burned,117.05404,1291,28.09604
burned,270,614,6.1720176
burned,201.68869,868,6.9527535
burned,295.50424,758,4.3000298
burned,42.979984,1042,35.300663
burned,153.58653,1077,11.244961
burned,51.135662,986,17.20135
burned,256.11752,322,22.03863
burned,243.98285,858,4.221282
burned,66.11485,821,6.839253
burned,133.61026,744,11.926801
burned,56.344727,855,27.734118
burned,340.24567,860,30.319067
burned,322.64417,1428,33.091465
burned,155.71027,981,6.082463
burned,95.653915,1026,18.191624
burned,101.24172,1522,18.37362
burned,22.206772,599,32.1883
burned,0,854,0.92740995
burned,265.7434,851,33.196144
burned,240.50578,854,5.633353
burned,82.851814,954,14.583783
burned,50.271717,994,25.697577
burned,265.27267,1562,21.446978
burned,229.93692,1143,32.160366
burned,27.207546,581,23.59764
burned,206.93333,711,8.264846
burned,270,196,2.5006998
burned,324.3261,1011,21.729362
burned,233.5658,1304,28.596354
burned,313.27225,506,18.29493
burned,140.64374,638,5.97584
burned,17.732445,1395,40.356598
burned,37.675507,645,37.854046
burned,31.35127,1407,37.169952
burned,90,603,1.2671667
burned,194.37698,907,31.728964
burned,0,561,0.92740995
burned,180,990,2.7802885
burned,19.492897,1107,41.211002
burned,212.79164,948,37.60541
burned,116.10081,1321,27.253984
burned,30.483143,978,16.727957
burned,90,588,1.2530591
burned,337.3608,948,24.51392
burned,319.5878,501,21.996248
burned,301.3764,703,8.836185
burned,144.66878,1162,20.656597
burned,281.51474,998,32.9732
burned,302.63898,1031,32.222843
burned,150.85991,762,10.49979
burned,283.66168,550,3.9207811
burned,125.817154,910,6.313962
burned,90,719,1.2454518
burned,335.03568,694,6.1151314
burned,53.185936,987,1.5474538
burned,13.598344,602,15.808347
burned,167.91412,1015,12.145446
burned,63.992115,743,4.222677
burned,82.58237,1109,45.08894
burned,151.51721,1199,28.921024
burned,279.5728,525,21.273985
burned,24.25361,684,3.0489588
burned,115.544235,357,20.576405
burned,234.39108,510,1.5925342
burned,176.6705,736,21.264166
burned,180,931,1.8543341
burned,84.72421,1075,19.397167
burned,318.11386,270,11.072589
burned,155.07784,756,6.1130543
burned,73.03522,950,31.39425
burned,77.08343,1525,16.15485
burned,347.54843,844,16.61503
burned,60.56802,918,32.04301
burned,325.6849,685,6.706831
burned,49.906124,860,32.14387
burned,53.790215,908,13.853902
burned,6.191133,1081,22.149687
burned,182.58669,621,25.925705
burned,59.335796,1189,31.0928
burned,149.631,505,7.482133
burned,287.83118,1142,32.38992
burned,263.04773,621,14.974543
burned,139.2275,736,13.231575
burned,240.69928,944,13.036568
burned,138.91185,964,9.749478
burned,164.93944,1095,9.5163355
burned,103.81378,873,3.878566
burned,99.13934,616,27.002253
burned,294.86218,288,30.007893
burned,32.987473,629,25.756105
burned,145.6466,579,6.7098646
burned,314.94894,664,32.68321
burned,265.0254,456,20.473572
burned,314.7827,1093,20.187695
burned,31.747358,985,47.33588
burned,291.4564,479,21.71665
burned,58.36883,1575,26.282913
burned,270,729,8.800505
burned,145.88783,1250,26.9464
burned,173.03024,1050,10.170178
burned,50.694946,1203,46.335896
burned,355.2401,934,14.568885
burned,93.31264,1059,15.649786
burned,70.317184,753,2.7516108
burned,161.2853,698,3.9109814
burned,86.13846,1087,25.67532
burned,261.46603,1210,33.205185
burned,253.29768,693,43.757
burned,346.80737,1068,10.364409
burned,162.76683,595,8.672919
burned,143.0279,1345,13.665845
burned,24.180092,1006,6.0772643
burned,0,550,0
burned,214.83817,854,4.510765
burned,187.69818,414,33.160587
burned,171.06694,877,15.566298
burned,75.40093,731,24.206997
burned,121.007286,939,22.22034
burned,180,1137,23.608686
burned,54.381355,508,1.5921566
burned,14.839229,996,9.506703
burned,189.05661,1086,29.132336
burned,8.951058,1028,35.17066
burned,0,839,1.8543341
burned,115.00303,895,33.067593
burned,282.78232,1056,16.312809
burned,316.06458,1308,40.50427
burned,182.15007,375,30.249468
burned,317.726,1194,12.34031
burned,352.77567,1265,46.241615
burned,246.74028,884,16.010557
burned,135.27492,994,23.407509
burned,8.517748,984,8.380242
burned,153.06163,596,8.265209
burned,31.07296,1281,40.38067
burned,46.961567,1086,29.65068
burned,36.47169,786,34.388878
burned,56.366226,1120,26.42012
burned,76.64811,1210,32.24704
burned,137.65985,725,7.4858627
burned,10.189201,842,36.505962
burned,75.53664,676,27.406946
burned,281.67813,1450,29.24082
burned,180,413,10.992985
burned,239.55714,987,25.605217
burned,73.02705,764,15.496759
burned,0,1164,21.231472
burned,352.7978,587,27.570337
burned,139.8501,457,18.719011
burned,233.4727,488,19.471563
burned,69.61726,951,13.082726
burned,51.380386,1163,33.993027
burned,305.58313,733,1.593535
burned,233.55354,934,1.560859
burned,197.11842,1154,20.43738
burned,61.0397,1033,16.745792
burned,145.06906,997,33.087624
burned,352.76358,668,27.572115
burned,345.4544,1527,4.7798963
burned,47.160706,648,25.461449
burned,23.567526,305,30.98354
burned,353.56207,1091,30.389833
burned,232.54297,1014,1.5247011
burned,0,760,1.8543341
burned,354.0703,1092,22.139996
burned,159.50623,818,26.618376
burned,234.30598,871,6.332682
burned,259.48434,986,5.0687556
burned,23.044943,687,41.89758
burned,110.661194,868,2.626794
burned,221.88951,1002,30.417923
burned,153.86342,970,18.911442
burned,180,719,1.8543341
burned,311.67676,1149,30.29706
burned,189.63626,1730,31.961643
burned,274.2558,670,12.305549
burned,126.44391,816,3.119592
burned,251.61298,1004,24.790855
burned,135.28546,968,30.63714
burned,153.7986,810,18.921211
burned,8.390595,1398,35.75269
burned,71.80883,816,11.717587
burned,267.8906,1087,23.73947
burned,90,873,1.2475464
burned,3.6942997,871,34.266685
burned,129.43146,721,28.15628
burned,306.6719,746,3.1029296
burned,6.6960506,491,20.54981
burned,320.66382,1589,29.470728
burned,80.30015,572,16.078678
burned,18.97792,1156,18.89941
burned,119.896194,416,37.934998
burned,198.36198,705,44.192486
burned,328.00314,1567,25.51003
burned,73.926544,699,30.313604
burned,243.79741,880,8.342741
burned,180,527,10.096576
burned,256.16727,1003,15.153611
burned,289.737,720,8.183304
burned,256.06155,852,11.398506
burned,158.15921,985,9.892643
burned,145.64626,539,2.2457616
burned,9.314699,641,15.5821495
burned,178.06,1034,32.938484
burned,0,875,9.195146
burned,4.323584,902,40.708717
burned,134.52025,629,28.9904
burned,120.535095,1058,32.50655
burned,0,693,0.92740995
burned,14.096519,1129,24.258232
burned,137.6735,619,3.7581594
burned,53.630222,1154,7.772375
burned,0,823,7.3788605
burned,90,905,1.2854493
burned,90,930,2.4197276
burned,296.56766,1307,37.23727
burned,275.142,605,35.84712
burned,43.361332,1481,13.761923
burned,164.8338,628,14.121349
burned,80.437744,495,25.97691
burned,249.63303,719,2.6630425
burned,180,860,1.8543341
burned,78.296906,342,9.06855
burned,358.45306,994,38.996525
burned,237.89607,1509,27.37545
burned,221.44843,1288,36.289253
burned,25.444147,864,14.088643
burned,326.48343,834,6.6448355
burned,53.37638,860,9.247319
burned,20.482708,854,26.616718
burned,221.47728,862,3.7086458
burned,80.69806,1182,38.701374
burned,13.063382,858,11.277642
burned,175.99008,829,17.135704
burned,53.791813,697,3.1370614
burned,6.6254597,1180,36.85684
burned,352.39368,561,9.275359
burned,347.34805,935,5.6847057
burned,263.4854,1127,15.9265
burned,199.05934,1092,30.212486
burned,356.71182,497,37.310295
burned,22.284506,969,19.284315
burned,206.08823,947,16.086803
burned,354.82614,669,43.800602
burned,62.81047,1128,4.052842
burned,73.00409,1011,21.18933
burned,207.64937,713,8.317563
burned,329.8924,1079,9.559544
burned,130.66124,799,8.478199
burned,281.5294,412,41.697964
burned,322.56674,1113,25.12088
burned,39.94841,683,6.0268717
burned,159.24901,883,13.622992
burned,146.05052,364,6.678144
burned,158.85178,830,6.9273243
burned,103.19655,1139,19.52148
burned,90,1231,24.31263
burned,123.83679,1024,22.146263
burned,19.472404,947,30.275309
burned,34.843403,1122,16.481337
burned,142.89229,1432,30.482944
burned,343.9503,258,38.368073
burned,38.02684,1630,34.143288
burned,52.392773,1064,4.55001
burned,145.98895,816,4.466537
burned,217.51234,546,8.129886
burned,90,550,1.25784
burned,102.55502,1060,24.07565
burned,204.29079,1112,28.0488
burned,180,501,1.8543341
burned,83.73178,718,23.978947
burned,135.94792,943,33.15174
burned,47.286995,1063,25.51447
burned,0,776,3.7047918
burned,153.99202,986,24.241762
burned,318.1648,597,11.063987
burned,35.695,814,20.742437
burned,193.44388,958,15.798614
burned,234.3761,844,6.343406
burned,274.95386,990,20.552015
burned,17.129007,1176,20.438446
burned,116.24507,393,8.33037
burned,344.66446,609,4.797432
burned,214.94792,684,2.2618995
burned,69.87604,856,22.950357
burned,66.7621,635,60.454502
burned,219.8673,889,6.0197926
burned,128.4568,796,21.327053
burned,135.6114,1126,5.177439
burned,335.8376,589,6.076429
burned,54.324577,1475,34.757893
burned,313.8888,942,39.257637
burned,156.60875,571,23.794226
burned,46.510757,891,11.952566
burned,222.9059,579,3.7931876
burned,16.533798,1031,8.641332
burned,127.45659,1409,21.765055
burned,35.517433,882,18.680357
burned,306.9653,970,1.5420238
burned,54.182972,857,4.743879
burned,261.2812,1224,36.779163
burned,81.59688,1368,23.89742
burned,78.22823,808,17.60871
burned,12.182115,1199,36.07971
burned,251.34177,913,24.484118
burned,32.221397,1159,31.479454
burned,324.51514,909,20.692673
burned,236.45973,1220,25.115622
burned,266.73566,504,40.458958
burned,135.05066,1159,23.488909
burned,126.18464,530,1.5705885
burned,24.17541,990,3.0470912
burned,0,958,9.195146
burned,46.534634,635,28.423449
burned,230.63272,853,14.3169155
burned,122.14774,481,40.425053
burned,347.78595,1071,5.675198
burned,180,292,2.7802885
burned,232.10358,1399,32.313507
burned,276.85843,849,7.719785
burned,47.02115,1049,18.388493
burned,283.88638,813,15.098845
