system:index,Burned,Fire_ID,LANDSAT_ID,Year,dnbr,nbr_delta,nbr_min,ndvi_max,.geo
0_000000000000000001ae_168,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0834406,0.11806238,0.29153407,0.6179615,
0_000000000000000001ae_169,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.123488694,0.29807895,0.23306544,0.70452154,
0_000000000000000001ae_170,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08418079,0.14691608,0.16139658,0.53770894,
0_000000000000000001ae_171,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.095396966,0.14314982,0.17980212,0.53543305,
0_000000000000000001ae_172,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.026387483,0.0872854,0.04665676,0.44178084,
0_000000000000000001ae_173,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0019599944,-0.0031841919,0.11299576,0.3772973,
0_000000000000000001ae_174,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.041691273,0.10945532,0.30645162,0.6622823,
0_000000000000000001ae_175,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.040301368,0.09770718,0.12885761,0.47088185,
0_000000000000000001ae_176,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.052553564,0.05426497,0.09320047,0.42995796,
0_000000000000000001ae_177,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.050960302,0.16057009,0.30922028,0.6661982,
0_000000000000000001ae_178,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08905247,0.11172342,0.24082819,0.56962025,
0_000000000000000001ae_179,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.056740046,0.17642158,0.23058325,0.64869565,
0_000000000000000001ae_180,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.05945413,0.06661455,0.19957761,0.46795648,
0_000000000000000001ae_181,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.045214474,0.17462116,0.3679822,0.7071903,
0_000000000000000001ae_182,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12233318,0.06494772,0.10137672,0.49805033,
0_000000000000000001ae_183,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07943544,0.12831903,0.2862109,0.5745063,
0_000000000000000001ae_184,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0623281,0.1485992,0.46003777,0.7962393,
0_000000000000000001ae_185,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,-0.013543308,0.09646899,0.07523782,0.41871268,
0_000000000000000001ae_186,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.035848856,-0.041644305,0.30095237,0.6219641,
0_000000000000000001ae_187,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.039353132,0.1269557,0.17486663,0.52764505,
0_000000000000000001ae_188,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07762051,0.08497977,0.26260763,0.62163895,
0_000000000000000001ae_189,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.115677774,0.30990365,0.11556781,0.622991,
0_000000000000000001ae_190,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.06594785,0.05912108,0.084164746,0.36623833,
0_000000000000000001ae_191,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.01553674,0.0959056,0.15186723,0.5285765,
0_000000000000000001ae_192,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09339687,0.113028586,0.196845,0.53760207,
0_000000000000000001ae_193,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.13486597,0.12412614,0.22155288,0.59716314,
0_000000000000000001ae_194,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09176743,0.082087934,0.52996844,0.7669405,
0_000000000000000001ae_195,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.020340055,0.19378325,0.3043478,0.70243365,
0_000000000000000001ae_196,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.124976486,0.19906756,0.18354627,0.62811637,
0_000000000000000001ae_197,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10920881,0.1360415,0.18789332,0.5294969,
0_000000000000000001ae_198,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.1185572,0.14792547,0.16212872,0.5646802,
0_000000000000000001ae_199,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.056189865,0.09548572,0.25858444,0.6236614,
0_000000000000000001ae_200,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09991491,0.08431968,0.2746547,0.6081722,
0_000000000000000001ae_201,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.057539105,0.10381362,0.44953445,0.71137905,
0_000000000000000001ae_202,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.076409444,-0.049292803,0.17522123,0.5246032,
0_000000000000000001ae_203,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.109588474,0.096366405,0.2944569,0.5983545,
0_000000000000000001ae_204,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08784306,0.1158275,0.56215084,0.80961794,
0_000000000000000001ae_205,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.103808135,-0.16451298,0.28336945,0.6090979,
0_000000000000000001ae_206,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09034428,0.08148995,0.23524427,0.5672154,
0_000000000000000001ae_207,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.13027105,0.13376585,0.24540901,0.5996823,
0_000000000000000001ae_208,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.13703296,0.124379605,0.31021625,0.63143873,
0_000000000000000001ae_209,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09978986,0.13909262,0.18612477,0.6497726,
0_000000000000000001ae_210,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.031917036,0.17424572,0.5226925,0.80741125,
0_000000000000000001ae_211,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07701185,0.019172043,0.16946676,0.55448157,
0_000000000000000001ae_212,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09840983,0.18084326,0.41502276,0.72704536,
0_000000000000000001ae_213,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07200217,0.12722257,0.15724382,0.51931715,
0_000000000000000001ae_214,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08981022,0.14907373,0.21525423,0.61431795,
0_000000000000000001ae_215,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.073560566,0.1521478,0.30844554,0.66172504,
0_000000000000000001ae_216,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.045079947,0.10084686,0.18531469,0.5869732,
0_000000000000000001ae_217,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.05198115,0.15201804,0.4706879,0.78854215,
0_000000000000000001ae_218,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.15455906,0.062279448,0.16255869,0.4912218,
0_000000000000000001ae_219,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.14514694,0.11307901,0.44221509,0.6919795,
0_000000000000000001ae_220,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.124226525,0.06527114,0.12721713,0.427065,
0_000000000000000001ae_221,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08091906,0.11736846,0.15871191,0.5483029,
0_000000000000000001ae_222,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.068758905,0.06487587,0.3200371,0.6230366,
0_000000000000000001ae_223,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.042731196,0.108645484,0.22776572,0.5930736,
0_000000000000000001ae_224,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.042948753,0.0070628,0.10930704,0.43821892,
0_000000000000000001ae_225,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0776687,0.23874953,0.29858217,0.72606504,
0_000000000000000001ae_226,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.113204524,0.06915361,0.13992058,0.4523651,
0_000000000000000001ae_227,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09225926,0.1020304,0.18556085,0.5543404,
0_000000000000000001ae_228,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08090006,0.105569705,0.19421338,0.54074836,
0_000000000000000001ae_229,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.060888648,-0.15423074,0.4111387,0.71015567,
0_000000000000000001ae_230,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08890803,0.075799465,0.13007407,0.4593156,
0_000000000000000001ae_231,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.06220284,0.13674673,0.37680694,0.6751143,
0_000000000000000001ae_232,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.038000792,0.087356016,0.23773585,0.6128507,
0_000000000000000001ae_233,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12859586,0.13352597,0.18303844,0.55028784,
0_000000000000000001ae_234,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.13633302,0.1355038,0.26234567,0.62567735,
0_000000000000000001ae_235,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.13788423,0.063471645,0.39684582,0.67387575,
0_000000000000000001ae_236,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08802128,0.17090455,0.39440992,0.71393645,
0_000000000000000001ae_237,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.112791255,0.09267186,0.2100551,0.5642553,
0_000000000000000001ae_238,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.023438483,0.10578255,0.20230474,0.5810706,
0_000000000000000001ae_239,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09211156,0.08692275,0.21461754,0.57841486,
0_000000000000000001ae_240,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.047784716,0.16018684,0.09293462,0.544596,
0_000000000000000001ae_241,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.03319022,0.06997615,0.35242435,0.67636365,
0_000000000000000001ae_242,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.035235077,0.13015586,0.33834115,0.68975294,
0_000000000000000001ae_243,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.14697711,0.12090163,0.2021753,0.57238805,
0_000000000000000001ae_244,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.19530423,0.13951717,0.20824619,0.57534736,
0_000000000000000001ae_245,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.086597204,0.046682954,0.36116633,0.6479235,
0_000000000000000001ae_246,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.02664733,0.19055465,0.27622184,0.69641155,
0_000000000000000001ae_247,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.053292602,0.10624498,0.28292048,0.63024056,
0_000000000000000001ae_248,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.051252127,0.1133212,0.19643916,0.5924609,
0_000000000000000001ae_249,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.117375046,0.06409976,0.36183205,0.6664185,
0_000000000000000001ae_250,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.13674194,0.15301381,0.1935275,0.5548917,
0_000000000000000001ae_251,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.050111413,0.10992658,0.23819628,0.5956946,
0_000000000000000001ae_252,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.025516495,0.10106798,0.09872363,0.46329576,
0_000000000000000001ae_253,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.013355225,0.08844745,0.34669212,0.71728665,
0_000000000000000001ae_254,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09600803,0.09741074,0.45788336,0.75198877,
0_000000000000000001ae_255,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07642117,0.10113022,0.3233712,0.64527804,
0_000000000000000001ae_256,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.037459314,0.14647225,0.27802917,0.6695878,
0_000000000000000001ae_257,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.082222044,0.14130822,0.43072703,0.7313739,
0_000000000000000001ae_258,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.11857307,0.096731246,0.28833947,0.6074155,
0_000000000000000001ae_259,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12025589,0.20408453,0.21954276,0.65254235,
0_000000000000000001ae_260,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.083036125,0.15359373,0.21648921,0.65029585,
0_000000000000000001ae_261,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12067783,0.12266219,0.270073,0.6361702,
0_000000000000000001ae_262,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10849112,0.09747295,0.2417032,0.5264735,
0_000000000000000001ae_263,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.04683754,0.085580096,0.112163365,0.41742796,
0_000000000000000001ae_264,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09080653,0.099098325,0.11504923,0.50192374,
0_000000000000000001ae_265,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.085061476,0.14079085,0.14605543,0.49264705,
0_000000000000000001ae_266,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.040391266,0.08131057,0.28138527,0.614082,
0_000000000000000001ae_267,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.068609744,0.103036076,0.39332914,0.7010275,
0_000000000000000001ae_268,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12979287,0.177432,0.19253138,0.6425121,
0_000000000000000001ae_269,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.027878433,0.09003286,0.18455498,0.54875284,
0_000000000000000001ae_270,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12820423,0.10494661,0.54225636,0.7577342,
0_000000000000000001ae_271,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08871299,0.06821175,0.15691914,0.47465438,
0_000000000000000001ae_272,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.055987164,0.10762307,0.11327176,0.50073165,
0_000000000000000001ae_273,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.096901596,0.10319862,0.37885463,0.68126094,
0_000000000000000001ae_274,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.05880955,0.14524162,0.20084822,0.57957745,
0_000000000000000001ae_275,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12794882,0.1373581,0.3044292,0.6468429,
0_000000000000000001ae_276,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0514569,0.14152205,0.11190053,0.570728,
0_000000000000000001ae_277,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.070958674,0.058796555,0.07437536,0.4975067,
0_000000000000000001ae_278,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0211277,0.23485011,0.35884303,0.759625,
0_000000000000000001ae_279,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10010171,0.06379229,0.5941909,0.76239395,
0_000000000000000001ae_280,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.11661589,0.046868265,0.5665454,0.7350946,
0_000000000000000001ae_281,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.091487765,0.03446549,0.6131716,0.73302287,
0_000000000000000001ae_282,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09819877,0.13041574,0.26631016,0.657767,
0_000000000000000001ae_283,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09184843,0.05452305,0.5887988,0.72384614,
0_000000000000000001ae_284,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.204728,0.20617428,0.30392882,0.7202961,
0_000000000000000001ae_285,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10069424,0.09921503,0.3286598,0.67553425,
0_000000000000000001ae_286,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.039440155,0.08079374,0.44533664,0.7022825,
0_000000000000000001ae_287,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10445538,0.06512672,0.41116056,0.6482731,
0_000000000000000001ae_288,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.053763926,0.111806706,0.18689458,0.5794987,
0_000000000000000001ae_289,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.17689782,0.15219659,0.50376505,0.7592157,
0_000000000000000001ae_290,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.2454412,0.2200382,0.2981182,0.65983605,
0_000000000000000001ae_291,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07758569,0.08529139,0.09876933,0.43552682,
0_000000000000000001ae_292,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08615649,0.05988866,0.5527319,0.73536414,
0_000000000000000001ae_293,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.048866153,0.09903106,0.34212002,0.71777475,
0_000000000000000001ae_294,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0593403,0.042338014,0.58116657,0.76511097,
0_000000000000000001ae_295,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.042310297,0.033991575,0.67663765,0.81527,
0_000000000000000001ae_296,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,-0.014087349,0.03829226,0.30375427,0.6613113,
0_000000000000000001ae_297,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.24865544,0.31201854,0.31543246,0.7166149,
0_000000000000000001ae_298,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12163523,0.0652796,0.27630454,0.5763441,
0_000000000000000001ae_299,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.058461547,-7.1308017E-4,0.31815267,0.57297534,
0_000000000000000001ae_300,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.09024757,0.09443396,0.61975145,0.78305334,
0_000000000000000001ae_301,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.017895997,0.08389121,0.39863947,0.7153558,
0_000000000000000001ae_302,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.06709629,0.08133882,0.49073172,0.74788624,
0_000000000000000001ae_303,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12933612,0.115199745,0.33737025,0.6589786,
0_000000000000000001ae_304,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.3725745,0.34001964,0.15470928,0.7104696,
0_000000000000000001ae_305,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07992697,0.032740146,0.3539604,0.6556845,
0_000000000000000001ae_306,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.033430636,0.1011693,0.15763994,0.5645514,
0_000000000000000001ae_307,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,-0.026930854,0.12001904,0.10252101,0.47490346,
0_000000000000000001ae_308,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08159906,0.14889824,0.37313432,0.71542555,
0_000000000000000001ae_309,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.18370467,0.06067151,0.48254317,0.7350538,
0_000000000000000001ae_310,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.18662557,0.11498231,0.36661047,0.6680672,
0_000000000000000001ae_311,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.0041650534,0.005549893,0.18679868,0.55431134,
0_000000000000000001ae_312,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.099157035,0.38638124,0.22370073,0.7567926,
0_000000000000000001ae_313,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.15210125,0.38929215,0.054383118,0.7171908,
0_000000000000000001ae_314,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.009804845,0.15395628,0.14689992,0.5384078,
0_000000000000000001ae_315,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.04763487,0.03687662,0.32683307,0.61661345,
0_000000000000000001ae_316,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.06683126,0.14042582,0.06505364,0.5253441,
0_000000000000000001ae_317,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.058794945,0.034514397,0.31175137,0.6426036,
0_000000000000000001ae_318,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,-0.1463035,0.29437733,0.123492725,0.7306733,
0_000000000000000001ae_319,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.05366396,0.12494507,0.03674712,0.46231648,
0_000000000000000001ae_320,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.03969322,0.12728915,0.10252101,0.48206133,
0_000000000000000001ae_321,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.08130264,0.062023103,0.31771502,0.6331269,
0_000000000000000001ae_322,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.062282458,0.16674393,0.03873553,0.5081556,
0_000000000000000001ae_323,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10520667,0.08318955,0.18541667,0.5881007,
0_000000000000000001ae_324,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.030386835,0.106225,0.18208374,0.56883943,
0_000000000000000001ae_325,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.04241681,0.13313493,0.29172057,0.6704786,
0_000000000000000001ae_326,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.100542575,0.13551468,0.08020305,0.45735943,
0_000000000000000001ae_327,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.097812325,0.17113906,0.04457866,0.43914005,
0_000000000000000001ae_328,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.041113555,0.032197356,0.54879045,0.8051392,
0_000000000000000001ae_329,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07127717,0.12582532,0.3511332,0.7081967,
0_000000000000000001ae_330,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.10983066,0.1334324,0.15531795,0.5458872,
0_000000000000000001ae_331,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.06855434,0.10712919,0.47673634,0.7555948,
0_000000000000000001ae_332,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.07256761,0.18863353,0.31782946,0.70422065,
0_000000000000000001ae_333,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.12944537,0.09036133,0.28078818,0.5922422,
0_000000000000000001ae_334,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.096295595,0.081727445,0.3603575,0.6467515,
0_000000000000000001ae_335,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.020934463,0.033798933,0.53562003,0.7714286,
0_000000000000000001ae_336,0,Ventana_1999,LT05_L1TP_232088_19990210_20161219_01_T1_,1999,0.101148665,0.07786322,0.2757062,0.6319892,
